Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cameroon,CMR,,1.183680812,3.041559051,3.74255032,3.547159696,2.026053715,4.614955621,-10.91206559,6.346323856,4.901479523,3.092068236,3.479707817,2.673843292,5.355680778,10.73426226,11.24505877,-5.495138397,13.73987152,22.00300492,6.035118773,-1.965291669,17.08268225,7.516202606,6.866830566,7.474572543,8.063161672,6.77166308,-2.146650212,-7.823631975,-1.819120513,-6.105697646,-3.808599372,-3.100003211,-7.932066575,2.123935444,3.469792148,4.361086518,5.231320709,4.502291241,4.292016945,3.553374364,4.368084242,4.237203677,4.567195256,6.780955924,2.020662307,3.457668793,4.902201732,3.488800919,2.198664102,3.422507641,4.129277161,4.543265016,5.40426571,5.884059327,5.651463744,4.648481551,3.549087318,4.062405319,4.017216043
"Congo, Dem. Rep.",COD,,-10.85137608,21.20069751,5.213990134,-2.440223564,0.997348794,6.775485302,-0.985738661,4.332698464,9.328837439,-0.245056575,6.005018067,0.151135514,8.137275887,3.130585879,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.430088262,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074022,0.467850951,4.717209653,2.675642451,0.470381337,-1.266050636,-6.568310695,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477764,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288097,6.91618781,2.399379098,3.726947653,5.8211211,4.384528881
"Congo, Rep.",COG,,8.350726724,5.202308789,-4.029300398,3.816796268,3.676467736,1.358982462,2.116272058,7.631326238,7.548525194,6.358470188,7.753035853,8.617550844,8.231188944,7.885520809,7.731596839,0.916286753,-8.953427981,6.35974701,9.813224739,17.63660548,17.61972247,23.59769996,5.85396284,6.976131056,-1.185660855,-6.861526437,0.189376641,1.766263429,2.599876517,1.000003567,2.395367454,2.611948052,-0.979683206,-5.493075745,3.985324378,4.290481556,-0.62481215,3.73755277,-2.582199357,7.575980392,3.8026019,4.581870061,0.813264075,3.476631623,7.755758978,6.235997013,-1.58222275,5.572233235,7.468942484,8.751601459,3.420665681,3.799971313,3.440705249,6.779916158,2.646485877,-2.800018788,-1.801001225,1.6,-0.899999998
Colombia,COL,,5.089216984,5.411889614,3.286707554,6.166941324,3.600011392,5.236735857,4.134864166,5.933118002,6.102517307,6.207796963,5.960727944,7.669147549,6.722954965,5.745757189,2.323255285,4.728368731,4.158505455,8.469900839,5.379118988,4.087353673,2.276872747,0.948420786,1.573956038,3.350683739,3.107106194,5.824076138,5.368932148,4.064173245,3.414096109,4.281998332,2.001607597,4.044929438,5.385409939,5.814661908,5.202437593,2.055854712,3.430293678,0.56978409,-4.204015244,2.924861483,1.677898308,2.503980466,3.918271904,5.333022067,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.515324456,3.322212789
Comoros,COM,,,,,,,,,,,,,,,,,,,,,,3.864928957,6.38331701,4.821401883,4.110299989,2.279960777,1.867612167,1.637784181,2.687379404,-3.180256516,5.091236413,-5.395637149,8.530981788,3.006061307,-5.276782997,3.610206432,-1.291688926,4.030153668,1.282515793,1.924408712,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.999971991,3.200113112,3.799933455,4.099846955,3.200272903,4.499874215,2.100006438,1.116140583,3.320680025,3.815702113,3.430764136,2.715259465
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,,8.451562412,2.825030083,9.520749753,3.783270681,8.642086617,2.871455425,4.309063729,5.996854915,5.697949367,0.692171874,1.404146852,10.93764724,8.708311376,19.18264182,14.21163626,11.34652473,11.11842604,12.51728567,11.22264853,14.28486883,2.231654493,5.250891246,4.176259302,10.19707261,6.912457988,7.983750447,15.17068797,6.650520523,-1.270425968,1.466790097,3.968886345,1.081918279,0.802797601,0.611212666,1.006863707,4.705791509,3.702039188,4.531161684,5.66775246
Costa Rica,CRI,,1.879276559,5.442391373,6.898923445,3.659048312,8.190527594,6.969319032,5.650125921,8.473304346,5.491799943,7.503134343,6.778505427,8.178045133,7.708915812,5.54489999,2.10007105,5.517564403,8.904474432,6.267686825,4.939123955,0.751895403,-2.261655507,-7.285568847,2.862992702,8.024107907,0.721601729,5.536250843,4.764533279,3.43214738,5.665975549,3.553063365,2.26565499,9.19656098,7.08751725,4.487266995,4.121496396,1.237816358,5.564945547,6.961700255,3.943353587,3.833166661,3.490469522,3.291753162,4.25547684,4.336574811,3.870873326,7.237732745,8.16789615,4.649598233,-0.970548313,4.951863844,4.30710166,4.796919919,2.2690274,3.515338564,3.631731442,4.245989878,3.860198454,2.660375294,2.083859938
Caribbean small states,CSS,,,,,,,,4.367665076,6.03854964,5.520171116,4.702007812,2.137352957,7.800603711,-0.795361726,-3.413816828,-1.390634916,1.088526041,3.917972521,5.848902303,5.167597771,2.376086758,1.014211612,1.315233291,-2.330884463,0.972730367,-0.048060301,1.363351254,1.909576521,2.286544458,4.298217019,0.979698097,1.3257911,2.104771585,2.940207385,2.689854709,2.866238883,3.367938331,3.04761313,3.00443104,4.087652436,3.814810231,2.004765005,3.638212583,5.743616312,3.972397227,3.697960541,6.803980121,3.246979301,1.283396809,-3.690480447,1.292471198,1.057106013,1.231205524,0.752549991,0.505916307,1.143925819,-1.597755503,-0.106127227,1.325229304,0.8752453
Cuba,CUB,,,,,,,,,,,,8.583859012,4.826685845,3.434488533,0.984491816,9.476426069,5.427960463,8.709502857,6.595998567,1.088183302,-4.849442952,19.68833433,8.918234965,5.411470724,7.929716515,1.596674599,0.095303386,-2.402172538,3.705539907,0.680083233,-2.948564945,-10.69269711,-11.58060308,-14.87818069,0.71693031,2.457201172,7.838749659,2.783425042,0.159146052,6.188755304,5.914760174,3.185029904,1.424821261,3.792740223,5.77053807,11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438141959,0.513761468,1.809054399,2.248480393,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.695752956,0.397065105,0.288184819,0.208461863,0.676426257,1.63593427,2.469962305,2.188044622,-0.53130945,0.08230596,0.612608577,-0.138917069,-0.794106769,-1.138838621,0.278694931,-0.986569701,-1.73976542,-2.166131078,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162625227,-0.357401201,-7.200482447,-2.715635262,1.169062198,1.229753657,1.27933102,2.654527985,2.833122226,3.096282182,3.039349203,3.275573247,
Cyprus,CYP,,,,,,,,,,,,,,,,,20.26629219,16.36200095,7.777403359,9.905569384,5.753244701,2.516998441,6.021708985,5.582181702,8.757894384,4.882540772,3.70395029,7.065250812,8.646777846,7.947425531,7.403999506,0.739501203,9.399999016,0.700000488,5.899998701,8.362516887,1.2485459,2.640946453,6.110885385,4.997947682,5.965305338,3.952543113,3.722961077,2.623277743,5.026308655,4.852990324,4.713816363,5.098057233,3.646807042,-2.01526267,2.014706536,0.401443114,-3.446811823,-6.553077558,-1.863716857,3.374668503,6.746599362,4.361237966,4.056632292,3.230090314
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494236,-0.50654235,0.061904248,2.909309464,6.221406002,4.22281457,-0.594659087,-0.328715516,1.432839478,4.266741359,2.908764881,1.652494054,3.60298946,4.906563763,6.533468805,6.853522334,5.602643684,2.682282726,-4.802572092,2.273420054,1.777833186,-0.799844281,-0.483671042,2.715116133,5.309238518,2.450542386,4.35260352,2.846057677,2.565931233
Germany,DEU,,,,,,,,,,,,3.132699747,4.300341298,4.777486915,0.890068708,-0.866738897,4.94925839,3.347218092,3.008492876,4.150363329,1.40882866,0.529240542,-0.394840749,1.57241015,2.822947833,2.327935223,2.287339267,1.402151577,3.707235665,3.896551722,5.255006089,5.108261508,1.92807343,-0.979339907,2.398049086,1.534797475,0.820953826,1.783637238,2.019047489,1.891959008,2.895186947,1.697732361,-0.198459063,-0.713533477,1.1899149,0.721853765,3.814587905,2.984077273,0.962266442,-5.697151628,4.178969038,3.924133418,0.41955108,0.428243262,2.225688749,1.739749823,2.229999967,2.465030029,1.527446298,0.564174893
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061543242,7.696085576,6.652650372,5.403099843,8.407662666,7.470318422
Dominica,DMA,,,,,,,,,,,,,,,,,,,10.5357458,-18.35928549,13.38318227,10.829331,4.127683495,2.556318037,4.19664683,1.420933217,7.073356496,6.307561115,7.816623013,-0.191136506,5.418651871,1.346472042,2.029985816,2.162133124,0.034000997,3.030169106,3.104923915,2.185299673,3.773847243,0.354780288,2.339507407,-0.06280226,-2.828878531,6.353391594,3.050694695,0.65623311,4.658759483,6.353759422,7.120741901,-1.169757154,0.672795629,-0.223550688,-1.059000243,-0.999940631,4.447947365,-2.691108924,2.556494913,-6.79942797,2.264570234,5.663680185
Denmark,DNK,,6.378832476,5.666822173,0.637021234,9.269938215,4.555254814,2.740910109,5.530370008,5.553076576,6.509248385,1.596841839,3.004995562,3.929385297,4.092946135,-1.12239431,-1.456644957,5.924606273,1.870290962,2.226308551,3.869111531,-0.482986391,-0.666124084,3.684572894,2.59607192,4.166137967,4.003751774,4.90417842,0.254266247,-0.01360116,0.645187432,1.475244262,1.393634005,1.957006705,0.010687652,5.332462661,3.027587309,2.900099729,3.260890197,2.218158699,2.948022174,3.746862614,0.823153021,0.466345549,0.390058529,2.668219291,2.336641325,3.913007941,0.909238959,-0.512016735,-4.906547729,1.87099111,1.336777778,0.226499797,0.933340957,1.619393817,2.34259043,3.245957666,2.036165206,2.391329685,2.365846456
Dominican Republic,DOM,,-2.31324875,17.04724093,6.50290263,6.764865116,-12.48183392,13.46334483,3.327542288,0.238860485,10.89144583,18.22668288,10.87146607,10.39416408,12.89576373,6.001902902,5.193253357,6.728122643,4.981783949,2.140684677,4.531399217,7.968738509,4.279867479,1.69870863,4.627946349,1.252895975,-2.122534978,3.5219932,10.11736736,2.155963331,4.400538815,-5.454312395,0.944138889,11.22093274,7.364513042,2.600354268,5.685430737,5.977825114,8.885269066,6.714477712,5.940049136,4.66176228,2.459516368,4.495103403,-1.345706185,2.570134279,9.428236947,9.174355406,7.415951715,3.209504262,0.946155168,8.33965106,3.133423003,2.717367897,4.875205093,7.05046369,6.927018772,6.659200263,4.666704677,6.982527585,5.087176037
Algeria,DZA,,-13.60544133,-19.68504183,34.31372878,5.839413007,6.20689821,-4.804970943,9.452962563,10.79623857,8.433280282,8.862657109,-11.33171917,27.42396948,3.813176297,7.494917703,5.045341613,8.386756484,5.258585987,9.214835701,7.47782655,0.790606973,2.999996087,6.400004116,5.400003024,5.59999653,3.699997255,0.400001003,-0.699997526,-1.00000549,4.40000216,0.80000058,-1.200000585,1.800002303,-2.10000076,-0.89999655,3.79999479,4.09999847,1.099999937,5.100003612,3.200001551,3.8,3,5.6,7.2,4.3,5.9,1.7,3.400000001,2.399999999,1.600000001,3.6,2.900000001,3.399999998,2.8,3.800000001,3.700000001,3.2,1.299999999,1.400000001,0.8
East Asia & Pacific (excluding high income),EAP,,-11.15998961,-0.105371844,5.765822158,9.838336617,9.854940906,7.556545565,-0.906137596,2.680168907,10.70509447,12.69089853,6.776448019,5.111340382,8.323987351,4.294094227,6.449078493,3.427237013,7.746527477,8.955980405,7.130863621,7.609813684,5.804518034,6.014237904,7.323406017,9.369047179,7.162306588,6.916813757,8.776808315,9.525442594,5.931546662,5.402033436,7.917157609,10.73673833,10.8699349,10.63580708,9.7180171,8.935035273,7.025891886,1.743283384,6.10590796,7.499838608,6.707912854,7.853966406,8.722528968,8.910819723,9.701969576,10.75643421,12.1476784,8.432254166,7.704382339,9.772060174,8.466408807,7.51429473,7.201577802,6.875706269,6.620706029,6.475609462,6.63294546,6.450803318,5.830970017
Early-demographic dividend,EAR,,4.375057549,4.242439592,5.337772357,8.285801838,5.384822527,4.048179299,5.453450065,7.130127151,6.270466797,8.627650083,5.940738848,6.971034726,7.560928879,6.425480029,2.240019763,7.498207337,3.7534745,1.000026826,3.387066772,1.845731589,3.700254312,0.100687427,0.137809502,2.03420435,0.969184497,3.033583951,2.95804965,3.701195399,1.859507735,5.869530493,4.924740328,4.134725662,3.277401477,2.955407954,2.787103258,5.512657503,4.735857103,1.96542452,1.564990998,4.468416759,1.031594321,1.577034983,4.818453059,6.71365354,6.095950747,6.157910783,5.865445115,3.466701219,0.639492086,6.161266356,4.970134372,4.243960822,4.294828645,4.014190351,4.622960157,4.822397328,4.69180996,4.000070361,2.819257988
East Asia & Pacific,EAS,,5.889090622,6.257303438,7.835708999,10.61596277,6.604195245,8.986485416,8.55215062,10.41321434,11.62242613,3.141498572,5.141912799,7.45248273,7.718729548,0.583666621,3.407803142,4.205792732,5.04909391,5.61271281,5.820885902,3.58964364,4.572205224,3.924378264,4.08979083,5.752881799,5.497451206,4.554107382,5.88231748,7.432626257,5.103510744,5.097787573,4.466997748,3.417359881,3.153458387,4.318092563,5.116092688,5.106815005,3.474310924,-0.086108289,3.010586954,4.898924319,2.691654293,3.621017642,4.270803761,5.180051094,5.06637,5.542396218,6.48084312,3.536390672,1.386451557,7.069892522,4.610477702,4.694137392,4.769819801,4.189864561,4.199749197,4.091404124,4.759699147,4.169998952,3.763356211
Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.42676184,-4.809817504,-10.52423786,-5.840175375,-11.2134438,-1.751700878,-0.145673554,2.91721258,-1.659118053,2.263542332,8.332598541,2.480246845,5.454527145,6.903381986,8.271881132,7.352225224,8.169663395,7.705848271,4.141109762,-5.945496199,5.617375447,6.2758365,3.959533232,4.039034253,2.196094665,0.843161461,1.510690477,3.955808105,2.928606059,1.687589841
Europe & Central Asia,ECS,,,,,,,,,,,,3.737882571,4.714500317,5.885966749,2.302663227,-0.751914214,4.531334489,2.852433831,3.097156914,3.686024215,1.555081781,0.512272707,0.94627116,1.916230238,2.66323211,2.761206971,2.770242072,3.053304079,4.187096884,3.551805942,2.318796213,0.41819244,-0.620312259,-0.842593808,1.065731556,2.125509115,1.765122409,2.920717312,2.594637083,2.91692853,4.274560064,2.287341926,1.69181687,1.832378149,3.250116777,2.768405742,3.976797023,3.677453525,1.028952089,-4.439124873,2.622468567,2.404684083,0.318386069,0.900190381,1.832642497,2.075784142,1.921193335,2.774833067,2.167933818,1.504683934
Ecuador,ECU,,5.124414881,4.919146942,2.106368246,7.407245362,3.275082488,-0.339525639,4.621073941,1.909438399,4.66923798,6.87192933,6.292606196,5.017640704,13.95068213,11.20850963,10.972154,7.397187619,1.604842112,5.706824945,3.734048401,3.708682969,5.61286412,0.614845354,-0.336868771,2.625273268,3.935001412,3.464782516,-0.259098708,5.89046729,1.005777946,3.679914053,4.291342398,2.114310675,1.973218079,4.258250468,2.252548774,1.731747514,4.327864764,3.266529404,-4.739385791,1.091801564,4.0156299,4.096776659,2.722877337,8.211020917,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,3.525298669,7.868140919,5.641962067,4.946511267,3.788868549,0.098872608,-1.226383985,2.368386526,1.289291933,0.053718829
"Egypt, Arab Rep.",EGY,,5.161114145,3.875616723,10.51809262,11.50757747,4.914042294,5.046403712,0.805264127,-1.606792349,5.279517513,5.59851504,4.057346327,3.055680624,3.506830163,1.558938571,8.939147158,13.27968944,9.003044267,8.628767646,4.547689628,10.01132904,7.348553897,9.907171134,5.09440684,9.745762712,5.791505792,4.744525547,3.832752613,5.461320498,4.920868605,5.667029151,1.125404595,4.472859189,2.900790794,3.973172185,4.64245877,4.98873057,5.49235474,5.575497461,6.053438783,6.370003834,3.535251969,2.390204028,3.193454739,4.092071612,4.471744469,6.843838197,7.087827427,7.156283564,4.6735998,5.147234859,1.764571949,2.226199797,2.185466055,2.915911879,4.372019079,4.346643453,4.181221001,5.314121037,5.557683888
Euro area,EMU,,6.572480251,6.416884736,6.081967326,5.549700151,5.027108038,5.289952444,5.344310755,5.637142302,7.041706561,5.800743493,3.797668503,4.916659021,6.175770775,3.216475879,-0.751924477,5.028643422,3.083365334,3.130375699,3.844574583,2.154750837,0.51464879,0.716746833,1.382295913,2.368692649,2.309978069,2.508075244,2.543578798,4.31350844,4.102853264,3.584120039,2.623802264,1.394092548,-0.656763117,2.461403605,2.426411377,1.703680446,2.708636182,3.045275666,2.975610101,3.862616517,2.211884816,0.956412117,0.698735527,2.303670075,1.685591951,3.226920642,2.997535515,0.421088187,-4.501283557,2.133509092,1.686570264,-0.892120142,-0.252723021,1.401098519,2.113562951,1.912812898,2.539619844,1.920306097,1.281742016
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45476252,21.22141136,2.858379037,9.258838371,7.908684909,1.772582792,0.013480241,-3.141985774,8.75543519,3.005429218,-2.655515842,1.451735534,2.57444953,-0.969216929,1.42682206,-9.783030037,3.87650156,2.194190545,8.679799936,,,,,,,,
Spain,ESP,,11.83867419,9.953438103,9.596498874,5.308510246,6.253134899,7.24606031,4.340338417,6.597020138,8.907015555,4.290639388,4.649473456,8.149745876,7.788465281,5.618785769,0.542203303,3.303791526,2.838574295,1.463003384,0.04154651,2.208728111,-0.132468612,1.246461726,1.770115764,1.784687521,2.321435855,3.253321727,5.547122608,5.094324226,4.827030297,3.781393458,2.546000577,0.929215431,-1.031491777,2.383195307,2.757494039,2.660524453,3.702580285,4.393037351,4.490491316,5.24599468,3.932948843,2.731022232,2.981894836,3.122795242,3.652032674,4.102727115,3.604687971,0.887145182,-3.763231927,0.163010231,-0.814373455,-2.959441302,-1.435394259,1.383907943,3.83517266,3.03130133,2.891768107,2.351008131,1.979100561
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.642424556,4.526681888,4.935970591,13.04653582,4.33029527,-0.403434699,10.10651953,5.979603215,6.802390752,7.56669175,6.767457153,9.490296783,9.718758739,7.573580739,-5.088942028,-14.43386839,2.690331938,7.443934844,3.124843192,1.346187836,2.987325819,1.84488518,2.631567906,5.748802092,4.761158469,4.334487473
Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,,0.916013858,8.235005718,-2.848021453,-11.14435298,9.661612359,13.8593304,0.503674879,-0.36104418,2.726451783,-7.1374797,-8.672480148,13.14283398,3.189964582,6.127511414,12.42617378,3.133906851,-3.458139134,5.162145821,6.07321748,8.301306321,1.514725706,-2.161359722,13.57260314,11.81876595,10.83472707,11.456167,10.78852169,8.802553198,12.55053835,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302,9.433482658,9.564189643,6.816147797,8.281361047
European Union,EUU,,,,,,,,,,,,3.660714769,4.786200619,6.033579125,3.097398953,-0.646518634,4.898386677,2.877300324,3.057805392,3.845045119,2.070873165,0.50208452,0.815903161,1.440685422,2.485144719,2.350606375,2.58624094,2.527361466,4.168544918,3.924203646,3.37021735,1.809376502,1.147449967,-0.565727203,2.653690461,2.663768367,1.894220062,2.663283069,3.018888612,2.960945008,3.903711387,2.188867053,1.123080812,0.927880698,2.603221838,1.930367002,3.495419274,3.154082413,0.64584514,-4.329825861,2.195382128,1.840318337,-0.74295681,-0.057509658,1.582201447,2.356600385,2.050405064,2.726316805,2.146790898,1.522885916
Fragile and conflict affected situations,FCS,,1.055854973,7.569385009,4.999695414,6.598301688,4.334729505,-0.019889761,-2.862646813,4.536934878,6.815733856,11.11836391,5.821131104,1.968864159,5.678856713,6.152787474,0.746311143,7.456590813,5.295250198,0.577177473,3.87712863,1.558809766,-2.899448758,-1.621900681,-5.017879917,0.605924837,2.310288956,4.014818124,3.630938121,4.296618574,-4.052541442,10.3388048,-2.65171421,5.689842658,1.440755384,-0.48185227,2.807980979,3.132540947,5.998507905,4.858442467,0.344848879,3.289633954,3.776537148,-0.011983889,-2.635429175,14.06658247,7.717884582,7.546910033,6.847641349,5.775323986,2.874388063,4.349112178,0.673947712,7.812797683,3.885851923,1.14345085,1.923307697,2.847300814,1.959014939,2.20939675,
Finland,FIN,,7.604670479,2.981945536,3.285099636,5.238686598,5.302857802,2.372823015,2.168828883,2.303289984,9.593287785,4.81291022,2.356920257,7.735485727,6.983827892,3.236533679,1.804897736,0.344382822,0.239510459,2.919708022,7.121926347,5.389047538,1.316446841,3.107914004,3.116129633,3.237743753,3.548371333,2.755192544,3.574477489,5.217445247,5.0867587,0.670893483,-5.886333926,-3.294332658,-0.661365222,3.963787851,4.217561457,3.667308752,6.334235003,5.456998734,4.379653886,5.773365748,2.609747454,1.707101852,2.003701547,3.992337766,2.779621083,4.027450761,5.299005391,0.784016815,-8.074615575,3.185911572,2.547530337,-1.397354558,-0.902018497,-0.364940281,0.543559262,2.710516404,3.100383586,1.630081492,0.97958181
Fiji,FJI,,3.517582004,3.606102141,6.358771974,4.877280731,-2.70026696,0,13.35182833,7.916221558,2.596410512,12.70271113,6.888986665,7.485276672,11.6128685,2.60114991,0.530211189,2.736163248,5.904011844,1.863401451,12.22481977,-1.603456934,6.329990548,-5.9784862,-3.960123009,8.393024471,-4.613474867,7.749907965,-6.615019994,0.955754872,7.438632436,5.800002719,-2.700003729,6.10000191,2.130032421,5.099999609,2.499998538,4.80000043,-2.199999369,1.300000452,8.799998719,-1.699998416,2.000000147,3.199999114,0.999999345,5.299999705,0.700000402,1.852483872,-0.85065431,1.03279422,-1.386037708,2.954672422,2.705143029,1.411314382,4.73421949,5.603514406,4.663808104,2.509785436,5.42574095,3.526209417,1.063260344
France,FRA,,4.980111849,6.843469985,6.233679952,6.652099508,4.861507696,5.251837046,4.921148915,4.491308886,7.109475345,6.108679813,5.316715873,4.511374089,6.344580672,4.300919048,-0.959884687,4.356758933,3.464311945,3.978543751,3.549989147,1.578745277,1.06901983,2.505396582,1.240864904,1.513721571,1.622781351,2.33727639,2.561900311,4.743142179,4.343861064,2.923935137,1.048175827,1.59934269,-0.628666371,2.358342207,2.106695234,1.412993685,2.336296498,3.588659438,3.421373816,3.923669204,1.983721402,1.135531488,0.823160778,2.829752929,1.66322,2.449323601,2.424736238,0.254945946,-2.873313852,1.949437633,2.192700652,0.313134742,0.576326679,0.956183048,1.112912341,1.095464395,2.291419985,1.792863954,1.508594035
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199760048,2.548903379,3.526011561,3.740926857,7.427341227,4.008016032,8.140655106,-0.534521158,7.014464845,-3.182371519,-6.060937437,2.85051586,1.37443839,4.833903786,2.167602441,0.546997672,1.572115067,-3.080153047,2.041867164,-0.081055293,-1.836185294,-2.408492587,1.093099241,2.259389956,3.188574755,-1.866819755,-3.679767791,-2.305775745,4.621884004,0.900180417,2.682185944,0.2116536,
Gabon,GAB,,14.76684319,7.449211597,6.092435284,4.554453634,8.33333566,4.508004567,4.115152854,2.508800881,8.082910434,8.679342176,10.25873091,11.33697068,10.18243362,39.48709518,19.19011491,35.62533797,-12.58209117,-24.04920607,0.47440528,2.552937158,5.095329279,-3.097520398,5.608240679,7.508902308,-2.332949333,-0.803597734,-17.14604221,12.84535325,8.54530999,5.192237277,6.112503483,-3.090145652,3.946555008,3.712754841,4.973847763,3.62504902,5.738367395,3.477833587,-8.932622802,-1.882966398,2.135233422,-0.249033169,2.247330012,0.689543058,2.676203333,-2.806578356,6.008108025,-3.308430649,0.13033112,7.089887315,7.091753343,5.251076918,5.638699003,4.314964441,3.878899395,2.091442208,0.479762271,0.835804969,3.394110152
United Kingdom,GBR,,2.677118943,1.102909649,4.874383998,5.533659386,2.142176544,1.573100414,2.786474642,5.441083438,1.924096835,3.771188044,3.504717404,4.321667604,6.523848443,-2.484403979,-1.473649504,2.910266152,2.457750495,4.204260513,3.749016605,-2.031367792,-0.787743828,1.994891227,4.22185635,2.269105151,4.147415,3.150340588,5.392738315,5.732413629,2.577602769,0.733755493,-1.103121625,0.401082055,2.489830948,3.846009174,2.531670028,2.491533163,3.854829952,3.644853405,3.42822335,3.437471622,2.97436368,2.324351102,3.286377571,2.373951441,3.179728924,2.788324559,2.430553212,-0.28115359,-4.247821747,1.949521482,1.540147368,1.478923947,2.139485701,2.607475906,2.355524306,1.918155106,1.892077038,1.340720577,1.408642101
Georgia,GEO,,,,,,,7.535631294,6.249999544,4.456334814,4.778149725,12.05211625,2.470936125,2.836873807,6.482761546,8.80829341,7.380945301,6.097564234,6.896550161,7.429127692,7.370346072,4.576266275,5.267423656,2.001538541,4.301886844,5.426922971,4.94165542,-8.175275893,1.282042848,5.555558079,-7.195201896,-14.7882259,-21.10000066,-44.89999966,-29.30000167,-10.39999419,2.599996992,11.20000185,10.51904137,3.104902738,2.869257036,1.838341216,4.805452693,5.473836866,11.05872351,5.794496457,9.589574013,9.419770645,12.57895315,2.418571773,-3.65051371,6.249487689,7.4,6.369008306,3.621305352,4.431924823,3.02220738,2.90643878,4.842603225,4.869934776,5.136813264
Ghana,GHA,,3.429674012,4.109158606,4.405974201,2.209327505,1.36899887,-4.258290372,3.075364052,0.368860329,6.006174964,9.723472587,5.216124557,-2.4876554,2.884584195,6.852516832,-12.43162902,-3.530182806,2.274107244,8.475935599,-2.514941418,0.471695943,-3.503066947,-6.92365041,-4.563737506,8.647569458,5.091617273,5.199160679,4.794898878,5.628168765,5.0858727,3.328817883,5.281826369,3.879419072,4.850000569,3.299999809,4.112418929,4.60246109,4.196357458,4.700390844,4.399996886,3.70000004,4.000000099,4.499999578,5.200000074,5.599999989,5.900003916,6.399912502,4.346819164,9.149798975,4.844486998,7.899711889,14.04712363,9.292789405,7.312525007,2.897438837,2.178206744,3.447792991,8.143446549,6.263480732,6.478394805
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299938845,6.308116697,4.003476013,4.324062754,2.613423005,3.270947301,5.044144542,3.970099106,4.607673202,4.461575085,5.181603459,3.644121242,3.812004035,2.503060562,3.658346471,5.164609466,1.24860126,2.340117313,2.997272562,1.180140446,6.827474427,4.133009508,-1.122641858,4.813362961,5.61210719,5.915288138,3.945685431,3.696541182,3.825922386,10.81838382,10.3381214,6.181138937,5.576968903
"Gambia, The",GMB,,,,,,,,0,9.576143464,2.435522882,6.153846574,-0.065877033,0.24170478,9.250329251,5.878793617,12.39342908,7.351225734,3.439576058,6.316446315,-1.328183166,6.270079608,3.32189401,-0.764582639,10.88322777,3.535257305,-0.812264661,4.091070738,2.454332596,4.476826924,5.895721872,3.558879369,3.107039222,3.378688791,3.012101374,0.15434596,0.881848241,2.223545638,4.89999911,3.499998702,6.39999905,5.500000216,5.800000243,-3.25000015,6.869999622,7.050000001,-2.351729362,-0.555580977,3.043249508,6.255905534,6.665724308,5.90833581,-8.130444223,5.241569246,2.87276879,-1.407382495,4.058073804,1.943359655,4.822611249,6.547026565,5.975204332
